room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
10297684,1210,24221128,Shared room,,Seoul,,Samseong-dong,0,0.0,3,1.0,,103.0,,2017-05-10 11:48:54.036295,37.517854,127.061812,0101000020E610000006A051BAF4C35F40280D350A49C24240
3427192,1210,5999738,Shared room,,Seoul,,Yeonnam-dong,1,0.0,4,1.0,,103.0,,2017-05-10 11:48:54.032866,37.560662,126.922578,0101000020E6100000958098840BBB5F40130EBDC5C3C74240
8358155,1210,32028072,Shared room,,Seoul,,Donam-dong,0,0.0,4,1.0,,94.0,,2017-05-10 11:48:53.421132,37.597955,127.019486,0101000020E6100000B62E35423FC15F4066BD18CA89CC4240
4247105,1210,21921379,Shared room,,Seoul,,Sanggye-dong,0,0.0,1,1.0,,90.0,,2017-05-10 11:48:53.418178,37.674843,127.052098,0101000020E6100000F88BD99255C35F409F77634161D64240
16118621,1210,105110807,Shared room,,Seoul,,Mia-dong,0,0.0,1,1.0,,91.0,,2017-05-10 11:48:53.416089,37.616928,127.019331,0101000020E6100000223317B83CC15F404CFE277FF7CE4240
3616141,1210,17086867,Shared room,,Seoul,,Bangbae-dong,0,0.0,1,1.0,,103.0,,2017-05-10 11:48:53.411960,37.477265,127.005295,0101000020E610000045F5D6C056C05F404243FF0417BD4240
10287296,1210,50962654,Shared room,,Seoul,,Oksu-dong,0,0.0,2,1.0,,98.0,,2017-05-10 11:48:53.408366,37.54164,127.011352,0101000020E6100000A12FBDFDB9C05F404C1AA37554C54240
4891240,1210,25164895,Shared room,,Seoul,,Itaewon-dong,7,4.0,6,1.0,,98.0,,2017-05-10 11:48:53.394342,37.535978,126.993404,0101000020E6100000CCED5EEE93BF5F4010B056ED9AC44240
10090760,1210,41974491,Shared room,,Seoul,,Hap-dong,0,0.0,6,1.0,,91.0,,2017-05-10 11:48:53.390508,37.561724,126.965901,0101000020E61000001E8B6D52D1BD5F406CB07092E6C74240
6438517,1210,31627642,Shared room,,Seoul,,Itaewon-dong,5,4.5,4,1.0,,100.0,,2017-05-10 11:48:53.386846,37.535964,126.992801,0101000020E6100000E99B340D8ABF5F40ABEAE5779AC44240
5415032,1210,27929832,Shared room,,Seoul,,Nogosan-dong,0,0.0,4,1.0,,90.0,,2017-05-10 11:48:53.381995,37.555666,126.941026,0101000020E6100000E2AB1DC539BC5F40E4BF401020C74240
8818106,1210,36101719,Shared room,,Seoul,,Seobinggo-dong,0,0.0,4,1.0,,91.0,,2017-05-10 11:48:53.378340,37.521373,126.990606,0101000020E61000002B4EB51666BF5F403A02B859BCC24240
16812802,1210,84076462,Shared room,,Seoul,,Yeonnam-dong,0,0.0,5,1.0,,91.0,,2017-05-10 11:48:53.374324,37.561212,126.923879,0101000020E6100000849D62D520BB5F40B60F79CBD5C74240
11898666,1210,10958218,Shared room,,Seoul,,Gwansu-dong,0,0.0,4,1.0,,95.0,,2017-05-10 11:48:53.370832,37.569528,126.991987,0101000020E6100000A8C30AB77CBF5F400114234BE6C84240
13579519,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,0,0.0,3,1.0,,100.0,,2017-05-10 11:48:53.368568,37.56291,126.924649,0101000020E6100000DDD1FF722DBB5F40B24B546F0DC84240
17484026,1210,102169445,Shared room,,Seoul,,Yeonnam-dong,2,0.0,10,1.0,,91.0,,2017-05-10 11:48:53.366228,37.561528,126.926602,0101000020E6100000209A79724DBB5F40E7E44526E0C74240
12372753,1210,66172277,Shared room,,Seoul,,Gwancheol-dong,0,0.0,3,1.0,,95.0,,2017-05-10 11:48:53.362986,37.568607,126.984663,0101000020E610000033A5F5B704BF5F406AA33A1DC8C84240
16609284,1210,107604112,Shared room,,Seoul,,Tongui-dong,0,0.0,3,1.0,,100.0,,2017-05-10 11:48:53.359973,37.577847,126.972915,0101000020E61000006CB2463D44BE5F40BD8BF7E3F6C94240
9082435,1210,21301264,Shared room,,Seoul,,Itaewon-dong,0,0.0,1,1.0,,91.0,,2017-05-10 11:48:53.355819,37.535737,126.994242,0101000020E6100000D19332A9A1BF5F40EA20AF0793C44240
13579772,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,3,4.5,3,1.0,,81.0,,2017-05-10 11:48:51.978446,37.562489,126.925282,0101000020E6100000F564FED137BB5F400CAEB9A3FFC74240
16500706,1210,25965979,Shared room,,Seoul,,Sinsa-dong,0,0.0,3,1.0,,81.0,,2017-05-10 11:48:51.976304,37.520894,127.025492,0101000020E6100000D19332A9A1C15F40605793A7ACC24240
8399014,1210,43663625,Shared room,,Seoul,,Namsan-dong 2(i)-ga,1,0.0,4,1.0,,82.0,,2017-05-10 11:48:51.973687,37.559591,126.986052,0101000020E6100000F209D9791BBF5F4066118AADA0C74240
3771978,1210,19333663,Shared room,,Seoul,,Dapsipni-dong,0,0.0,4,1.0,,81.0,,2017-05-10 11:48:51.970793,37.565763,127.059198,0101000020E6100000457F68E6C9C35F40B72407EC6AC84240
10297601,1210,24221128,Shared room,,Seoul,,Samseong-dong,0,0.0,2,1.0,,72.0,,2017-05-10 11:48:51.968548,37.517209,127.063699,0101000020E61000006D72F8A413C45F4033198EE733C24240
4305901,1210,20830019,Shared room,,Seoul,,Daehyeon-dong,0,0.0,3,1.0,,81.0,,2017-05-10 11:48:51.965852,37.557806,126.945197,0101000020E6100000BFD18E1B7EBC5F409CC1DF2F66C74240
7134275,1210,14246846,Shared room,,Seoul,,Sinsa-dong,1,0.0,3,1.0,,81.0,,2017-05-10 11:48:51.963667,37.520971,127.022301,0101000020E6100000C26A2C616DC15F400C957F2DAFC24240
13761238,1210,28887387,Shared room,,Seoul,,Seongnae-dong,0,0.0,3,1.0,,74.0,,2017-05-10 11:48:51.956115,37.531694,127.125096,0101000020E61000001137A79201C85F405EBD8A8C0EC44240
14584322,1210,90408045,Shared room,,Seoul,,Sillim-dong,0,0.0,2,1.0,,72.0,,2017-05-10 11:48:51.954098,37.488181,126.930032,0101000020E6100000F10EF0A485BB5F40A8C30AB77CBE4240
16244567,1210,105406085,Shared room,,Seoul,,Bulgwang-dong,1,0.0,6,1.0,,72.0,,2017-05-10 11:48:51.950000,37.617327,126.925504,0101000020E61000004D1421753BBB5F400AF8359204CF4240
428729,1210,1656863,Shared room,,Seoul,,Myeongnyun 2(i)-ga,8,4.0,6,1.0,,72.0,,2017-05-10 11:48:51.944738,37.585278,126.997731,0101000020E610000025CD1FD3DABF5F40BE88B663EACA4240
16500631,1210,25965979,Shared room,,Seoul,,Sinsa-dong,0,0.0,2,1.0,,74.0,,2017-05-10 11:48:50.829747,37.520312,127.025756,0101000020E6100000406B7EFCA5C15F40B1DB679599C24240
4236174,1210,21983786,Shared room,,Seoul,,Jingwan-dong,0,0.0,8,1.0,,72.0,,2017-05-10 11:48:50.825055,37.633652,126.926407,0101000020E610000045F295404ABB5F40C2853C821BD14240
13438916,1210,76688748,Shared room,,Seoul,,Gayang-dong,2,0.0,2,1.0,,65.0,,2017-05-10 11:48:50.819254,37.561352,126.834524,0101000020E610000089EE59D768B55F40A8C5E061DAC74240
18254453,1210,8371068,Shared room,,Seoul,,Inhyeon-dong 1(il)-ga,0,0.0,3,1.0,,64.0,,2017-05-10 11:48:50.816310,37.563159,126.994401,0101000020E610000005871744A4BF5F405AB9179815C84240
4017157,1210,20830019,Shared room,,Seoul,,Daehyeon-dong,1,0.0,2,1.0,,64.0,,2017-05-10 11:48:50.813304,37.558184,126.94516,0101000020E6100000315F5E807DBC5F404293C49272C74240
8275691,1210,11055474,Shared room,,Seoul,,Daehyeon-dong,0,0.0,3,1.0,,81.0,,2017-05-10 11:48:50.810483,37.556949,126.944951,0101000020E6100000A454C2137ABC5F401C45D61A4AC74240
2789659,1210,14246846,Shared room,,Seoul,,Sinsa-dong,1,0.0,3,1.0,,77.0,,2017-05-10 11:48:50.808436,37.520878,127.023622,0101000020E6100000D55DD90583C15F405B9A5B21ACC24240
